system:index,Blue,Green,NDSI,NDVI,NDWI,NIR,Red,SWIR1,SWIR2,Thermal,class,random,.geo
1_1_1_2_4_11,0.045918749999999994,0.07454625,0.40205798,-0.11735431,0.1753279,0.056382500000000016,0.06970624999999998,0.04074875,0.037215,286.10020022,1,0.10108842646916161,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_0_0,0.021925,0.04576749999999999,0.6122792,-0.29839548,0.64156395,0.007597500000000007,0.01405999999999999,0.0083675,0.0061400000000000066,292.33808672,2,0.6267087098635002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_0_1,0.016149999999999998,0.04216500000000001,0.5510635,-0.1839877,0.5527661,0.0075425000000000075,0.011832499999999996,0.009577499999999989,0.006855,292.97042042,2,0.6583806548720623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_3_0,0.09220124999999998,0.14170125,0.8571986,-0.6434371,0.7307024,0.020879999999999996,0.10776624999999998,0.009550000000000003,0.01220375,289.70621132,2,0.5774994733033821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_4_2,0.07984,0.14244375,0.88260883,-0.88563263,0.9406108,7.22499999999987E-4,0.05640999999999999,0.006745000000000001,0.00644249999999999,285.66440266999996,2,0.6012595329880176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_4_3,0.07823124999999997,0.14156375000000002,0.8976292,-0.8893794,0.95091736,0.0011349999999999971,0.05422374999999999,0.006401249999999997,0.0067037499999999944,286.67442758,2,0.08508084224675416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_4_4,0.07823124999999997,0.14156375000000002,0.8976292,-0.8893794,0.95091736,0.0011349999999999971,0.05422374999999999,0.006401249999999997,0.0067037499999999944,286.67442758,2,0.21761477307117327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_4_5,0.07867125,0.14201750000000002,0.9043078,-0.9319233,0.9706362,0.0011899999999999966,0.0569325,0.0061400000000000066,0.006126249999999986,285.69003782,2,0.20273893328144788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_5_0,0.06239124999999998,0.09416750000000002,0.88698375,-0.87453026,0.9441363,-0.0037324999999999997,0.03465750000000001,0.005149999999999988,0.006167499999999992,292.27998038,2,0.43139327010915396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_5_1,0.06239124999999998,0.09416750000000002,0.88698375,-0.87453026,0.9441363,-0.0037324999999999997,0.03465750000000001,0.005149999999999988,0.006167499999999992,292.27998038,2,0.396193607376236,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_6_0,0.022942500000000005,0.02352,0.69093674,0.046231885,0.28918865,-0.0016837500000000116,0.0010112499999999913,0.004943749999999997,0.0059474999999999945,286.66417351999996,2,0.6405188243851622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_6_1,0.022942500000000005,0.027370000000000005,0.72296995,0.046231885,0.28918865,-5.150000000000154E-4,0.005754999999999982,0.0034450000000000036,0.004599999999999993,286.06260199999997,2,0.6288880963431008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_6_2,0.01988999999999999,0.023190000000000002,0.6034471,0.076768115,0.26319417,-0.002426250000000005,7.22499999999987E-4,0.006607500000000002,0.007308750000000003,287.62292813,2,0.3731953517464187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_7_0,0.02427625,0.0235475,0.7033819,-0.8922439,0.9852608,-0.0023299999999999987,9.287499999999921E-4,0.003843750000000007,0.0050675000000000026,286.46934638,2,0.33733088556072666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_7_1,0.027782499999999988,0.026283749999999995,0.7701729,-0.9062631,0.9641681,-0.001546249999999999,0.002647499999999997,0.0032525000000000054,0.004462499999999994,286.11045428,2,0.2031121318324246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_9_0,0.04047374999999999,0.06664,0.9103979,-0.72052026,0.8059726,-0.003897499999999998,0.03814999999999999,0.00310125,0.004256249999999989,289.6344329,2,0.4017905985344291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_9_1,0.04047374999999999,0.06664,0.9103979,-0.72052026,0.8059726,-0.003897499999999998,0.03814999999999999,0.00310125,0.004256249999999989,289.6344329,2,0.48446664397372174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_9_4,0.04033624999999999,0.0663925,0.9272873,-0.6909264,0.7842747,-0.004640000000000005,0.03727,0.0030187500000000006,0.004572500000000007,289.83609608,2,0.23259512908480506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_9_5,0.04033624999999999,0.0663925,0.9272873,-0.6909264,0.7842747,-0.004640000000000005,0.03727,0.0030187500000000006,0.004572500000000007,289.83609608,2,0.4331757084085863,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_9_6,0.04083125,0.06670875000000001,0.9187873,-0.6775347,0.7759095,-0.004351250000000001,0.037118750000000006,0.0029087500000000016,0.0038987499999999925,289.28921288,2,0.41920760876928953,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_9_7,0.04190374999999999,0.06676374999999998,0.9023124,-0.69868946,0.78922033,-0.003471250000000009,0.03736624999999999,0.0031424999999999925,0.004311249999999989,289.01064425000004,2,0.33113831577654895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_10_0,0.04063875,0.066475,0.94651616,-0.71697515,0.80402577,-0.004048750000000004,0.03659625,0.0020424999999999888,0.0031424999999999925,289.30117595,2,0.10800864345483574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_10_1,0.04532749999999999,0.06782250000000001,0.90751034,-0.4002855,0.55405396,-0.003595000000000015,0.038947499999999996,0.002097500000000002,0.003610000000000002,288.90981266,2,0.3137207401823673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_10_3,0.04414499999999999,0.067795,0.95152354,-0.43004805,0.56520426,-0.003705000000000014,0.03746250000000001,0.0015199999999999936,0.003527499999999989,287.5836209,2,0.44855155333223806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_10_4,0.04419999999999999,0.06729999999999997,0.9498647,-0.750272,0.8316407,-0.004172499999999996,0.03757250000000001,0.001684999999999992,0.003527499999999989,287.63489119999997,2,0.22836576209044435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_10_5,0.04223375,0.06666750000000002,0.943025,-0.73558664,0.81837875,-0.003251250000000011,0.035977499999999996,0.0020700000000000024,0.0034587499999999965,289.54214636,2,0.2035462278671858,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_10_8,0.044639999999999985,0.0681525,0.9160347,-0.4153505,0.56294096,-0.0023849999999999982,0.037709999999999994,0.0020699999999999885,0.0033350000000000046,287.58020288,2,0.4932884900072284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_10_9,0.0444475,0.06763000000000002,0.9455221,-0.7522354,0.8334509,-0.003044999999999992,0.03740750000000001,0.0019599999999999895,0.003390000000000004,287.59387496,2,0.018819378390297903,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_11_0,0.04596,0.067135,0.91009814,-0.8033586,0.86522186,-0.00414500000000001,0.03595000000000001,0.002950000000000008,0.004242499999999982,288.38001956,2,0.41143644849019223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_11_3,0.048022499999999996,0.06674999999999998,0.92491806,-0.74417007,0.8215747,9.699999999999986E-4,0.03506999999999999,0.0022625000000000006,0.003610000000000002,290.38981532,2,0.5707789120171821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_11_5,0.04527249999999999,0.066585,0.90575546,-0.76864064,0.83908105,-0.0016150000000000053,0.035564999999999986,0.0037750000000000006,0.0047649999999999915,289.35073724,2,0.4691199293725592,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_11_6,0.04480500000000001,0.06630999999999998,0.9078102,-0.7366196,0.81308025,-0.0021375000000000144,0.03584000000000001,0.003500000000000003,0.004819999999999991,289.1559101,2,0.66529993572241,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_11_9,0.0477475,0.06584250000000003,0.9169666,-0.7283985,0.80915564,7.499999999993623E-6,0.031247499999999984,0.002537499999999998,0.0035824999999999885,290.14371788,2,0.4802435447177995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_12_0,0.04587749999999999,0.0650175,0.9135381,-0.7013114,0.7881247,-0.0016150000000000053,0.03355749999999999,0.002564999999999984,0.0036924999999999875,291.05974724,2,0.16473026644847755,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_12_1,0.04587749999999999,0.0650175,0.9135381,-0.7013114,0.7881247,-0.0016150000000000053,0.03355749999999999,0.002564999999999984,0.0036924999999999875,291.05974724,2,0.4584140760355079,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_12_3,0.04288,0.056794999999999984,0.40758124,-0.10088708,0.33713907,0.025087499999999985,0.032484999999999986,0.02318999999999999,0.01686499999999999,292.83028160000003,2,0.16310271785537211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_13_1,0.04414499999999999,0.06845499999999999,0.96033704,-0.83166903,0.88717884,-7.350000000000134E-4,0.04013,0.0012725000000000097,0.0023999999999999855,289.50113011999997,2,0.2346748190954926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_0,0.0279475,0.05936625000000001,-0.56581086,0.7676617,-0.73886436,0.3946325,0.04967249999999998,0.220145,0.10597875000000001,302.14096808,3,0.6364178061807818,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_1,0.030738749999999995,0.06105749999999999,-0.5607979,0.7285487,-0.71781814,0.36920875000000003,0.05409999999999998,0.21778,0.10921,303.00914516,3,0.46090040923608167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0_2,0.030986249999999993,0.062061249999999984,-0.5746607,0.7285487,-0.7195594,0.37638625000000003,0.054196249999999974,0.22579625,0.11032375,302.92369465999997,3,0.5973996726672159,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_1,0.033695,0.06498999999999999,-0.5675641,0.74336416,-0.70665234,0.36149499999999996,0.05206499999999997,0.22996250000000001,0.11273,302.12045996,3,0.15975166868030555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2_1,0.016232499999999983,0.033997499999999986,-0.4936987,0.7648126,-0.70148075,0.200125,0.025582500000000008,0.1003,0.051734999999999975,298.22049914,3,0.18381329495281573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_0,0.049507499999999996,0.08155874999999999,-0.5143453,0.69400007,-0.645386,0.36872750000000004,0.06895000000000001,0.23555875,0.1316775,300.81819434,3,0.029247773939481192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_1,0.036871249999999994,0.07357,-0.50818074,0.7429017,-0.69504845,0.40229125,0.05893999999999999,0.21933375,0.1102825,300.35505263,3,0.5285050091484463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_2,0.03168750000000001,0.06829000000000002,-0.5189109,0.781941,-0.7148244,0.41580750000000005,0.049947500000000006,0.21239000000000002,0.09790749999999998,300.06964796,3,0.11548908114350187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_3,0.03168750000000001,0.06829000000000002,-0.5189109,0.781941,-0.7148244,0.41580750000000005,0.049947500000000006,0.21239000000000002,0.09790749999999998,300.06964796,3,0.43040712969138895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_3_4,0.026022500000000004,0.05528250000000001,-0.50319237,0.7994479,-0.7187972,0.3312725,0.038012500000000005,0.1705625,0.08083000000000001,298.66484174,3,0.03984791415705469,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_0,0.015682499999999988,0.027480000000000004,-0.49702296,0.8555111,-0.7607218,0.20359,0.015380000000000005,0.08052749999999997,0.0351525,295.07250272,3,0.42861225976436657,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_4_1,0.012767499999999987,0.023519999999999985,-0.46339718,0.851242,-0.7530808,0.15453,0.01331750000000001,0.06639250000000002,0.029514999999999986,294.99047024000004,3,0.005287200202127695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_0,0.012465000000000004,0.024977499999999986,-0.5095508,0.8533881,-0.7454432,0.16806,0.013812500000000005,0.07571499999999998,0.033805,295.30151006,3,0.3954482343565846,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_1,0.012905,0.025444999999999995,-0.5091959,0.8576307,-0.758651,0.182415,0.014252500000000001,0.07728249999999998,0.03394249999999999,295.22973163999995,3,0.561861338014117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_3,0.014389999999999986,0.02615999999999999,-0.5069309,0.8559195,-0.7550109,0.18854749999999998,0.014637499999999998,0.07794250000000003,0.034464999999999996,295.14769916,3,0.7288850567418936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_4,0.012905,0.025802500000000006,-0.5035272,0.84455,-0.74768096,0.17452250000000002,0.01488500000000001,0.07862999999999998,0.03539999999999999,295.11010094,3,0.3707321143593688,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_6,0.013207499999999983,0.024867499999999987,-0.50415677,0.8606732,-0.76004183,0.17798750000000002,0.01331750000000001,0.07524750000000002,0.033117499999999994,294.92552786,3,0.18595125855388206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_5_7,0.013207499999999983,0.024867499999999987,-0.50415677,0.8606732,-0.76004183,0.17798750000000002,0.01331750000000001,0.07524750000000002,0.033117499999999994,294.92552786,3,0.43861104330936795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_0,0.014719999999999983,0.02781,-0.4825918,0.844084,-0.7351872,0.174605,0.015105000000000007,0.08077499999999999,0.03729750000000001,293.85226958,3,0.1586930526335285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_2,0.018240000000000006,0.031962500000000005,-0.50954425,0.83142114,-0.7192006,0.20837499999999998,0.018927499999999986,0.0993925,0.046015,293.81808938,3,0.23188868939043772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_5,0.0172775,0.0295425,-0.50252146,0.8237531,-0.72621506,0.187035,0.018075000000000008,0.09254499999999999,0.043182499999999985,293.92746602,3,0.11575638180854253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_6,0.016232499999999983,0.030615000000000003,-0.49916115,0.84874433,-0.7462538,0.210905,0.01686499999999999,0.09271000000000001,0.04133999999999999,293.98557236,3,0.5075509751174866,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_7,0.017579999999999985,0.032952499999999996,-0.50042266,0.83572733,-0.74003,0.22055750000000002,0.019119999999999998,0.10302250000000002,0.04637250000000001,293.96506424,3,0.30262301225762167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_6_8,0.016534999999999994,0.028607500000000008,-0.512478,0.82832205,-0.73445415,0.18956499999999998,0.016094999999999998,0.08704499999999998,0.039580000000000004,293.98557236,3,0.48631176986225744,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_2,0.012767499999999987,0.02588499999999999,-0.4938508,0.84307885,-0.75482076,0.18258000000000002,0.017167500000000002,0.07769500000000001,0.035564999999999986,293.5480658,3,0.4314021822989451,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_7_3,0.012767499999999987,0.02588499999999999,-0.4938508,0.84307885,-0.75482076,0.18258000000000002,0.017167500000000002,0.07769500000000001,0.035564999999999986,293.5480658,3,0.2760431390521455,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_1,0.0053974999999999995,0.012368749999999998,-0.40915954,0.8338911,-0.73672485,0.08664625000000001,0.008051249999999996,0.03164624999999999,0.014609999999999998,292.79439239,3,0.341539596500922,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_2,0.006002499999999994,0.013152499999999998,-0.40522262,0.8344844,-0.7363643,0.08737500000000001,0.008477499999999985,0.03150875,0.014403749999999993,292.75850318,3,0.4661770853057138,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_3,0.0062637499999999985,0.014609999999999998,-0.41048244,0.8470508,-0.75374854,0.09722,0.009137500000000007,0.03493249999999999,0.015819999999999987,293.08321507999995,3,0.040103229120303285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_4,0.0068000000000000005,0.015545000000000003,-0.45176768,0.82297045,-0.72287464,0.09887000000000001,0.009770000000000001,0.04133999999999999,0.019257499999999983,292.5226598,3,0.5168837952198881,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_5,0.006002499999999994,0.016424999999999995,-0.42936802,0.82730377,-0.72457266,0.09482750000000001,0.009055000000000007,0.037957500000000005,0.0174975,292.55000396,3,0.3556446432086652,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_6,0.005988750000000001,0.013413749999999988,-0.40796262,0.8340043,-0.734913,0.085615,0.008573749999999991,0.03277374999999999,0.014788750000000003,292.84908070999995,3,0.08663228258938249,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_7,0.005479999999999999,0.012932499999999986,-0.41569442,0.8400136,-0.74754703,0.085615,0.007941249999999997,0.032388749999999994,0.014486249999999992,292.83199061,3,0.03946201056491172,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_9,0.006662499999999988,0.016122499999999984,-0.43460292,0.82124627,-0.7376429,0.09326000000000001,0.009577499999999989,0.040157499999999985,0.018240000000000006,292.59443822000003,3,0.6266430720327874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_11,0.005865000000000009,0.014142500000000002,-0.42307693,0.823068,-0.7346904,0.085505,0.009192499999999992,0.03471250000000001,0.015105000000000007,292.61494633999996,3,0.3678280004420825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_12,0.006607499999999988,0.016589999999999994,-0.4069705,0.81673515,-0.72234684,0.09691749999999999,0.00935749999999999,0.037957500000000005,0.01697499999999999,292.64912654,3,0.5258961395439775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_13,0.005920000000000009,0.015847499999999987,-0.42507067,0.8157011,-0.7303263,0.09202250000000001,0.009742499999999987,0.03366749999999999,0.014940000000000009,292.65596258,3,0.19371741095613826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_14,0.005644999999999983,0.013839999999999991,-0.41878706,0.8251301,-0.72647184,0.08410250000000002,0.008339999999999986,0.03001000000000001,0.013427500000000009,292.66621664,3,0.41439444948378246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_15,0.005782499999999996,0.014334999999999987,-0.41878706,0.8251301,-0.7236842,0.08410250000000002,0.008532499999999998,0.0328425,0.014582499999999998,292.66621664,3,0.18024428022409356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_17,0.006964999999999999,0.017414999999999986,-0.42155993,0.82401377,-0.73549217,0.10739500000000002,0.010237499999999983,0.042605000000000004,0.01901,292.70039684,3,0.6000435201857808,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_18,0.0062500000000000056,0.01628750000000001,-0.41452786,0.83326215,-0.7377027,0.10052,0.009605000000000002,0.03831499999999999,0.017304999999999987,292.69014278,3,3.796612847020153E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_8_19,0.00638749999999999,0.015902499999999986,-0.41452786,0.8316328,-0.7289502,0.10052,0.009275000000000005,0.037544999999999995,0.017304999999999987,292.69014278,3,0.5386930094775328,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_0,0.013124999999999998,0.02912999999999999,-0.47554857,0.82103705,-0.7157446,0.1774925,0.01713999999999999,0.08256249999999998,0.03762750000000001,293.04219883999997,3,0.6170258678155847,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_1,0.012822499999999987,0.027535000000000004,-0.477875,0.82052636,-0.71681887,0.157775,0.015545000000000003,0.07940000000000003,0.036142499999999994,293.14473943999997,3,0.15344924306343244,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_2,0.013757500000000006,0.026269999999999988,-0.47217685,0.8306114,-0.7166841,0.1504875,0.01562749999999999,0.07423000000000002,0.034519999999999995,293.82834344,3,0.5674098040039941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_3,0.013757500000000006,0.026269999999999988,-0.47217685,0.8306114,-0.7166841,0.1504875,0.01562749999999999,0.07423000000000002,0.034519999999999995,293.82834344,3,0.4990555767648174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_6,0.013344999999999996,0.026132500000000003,-0.46860433,0.8236937,-0.7165271,0.16151500000000002,0.015435000000000004,0.07574249999999999,0.0343,293.55831986,3,0.6502788260870022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_7,0.013344999999999996,0.026132500000000003,-0.46860433,0.8236937,-0.7165271,0.16151500000000002,0.015435000000000004,0.07574249999999999,0.0343,293.55831986,3,0.027870572448913444,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_8,0.010897500000000004,0.02250250000000001,-0.45342028,0.8287031,-0.7166996,0.13566499999999998,0.01389499999999999,0.06529249999999998,0.030147499999999994,293.3258945,3,0.24127990255456022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_9,0.012162499999999993,0.025115,-0.4695787,0.8290193,-0.7151712,0.15167000000000003,0.014169999999999988,0.0706,0.03237499999999999,293.29855034,3,0.5544527612155955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_9_11,0.01254749999999999,0.024757499999999988,-0.4626013,0.82513237,-0.70625293,0.15189000000000002,0.014664999999999984,0.07513750000000002,0.033997499999999986,293.26778816,3,0.09104648784071956,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_0,0.012602499999999989,0.02739749999999999,-0.44371536,0.8164509,-0.7147034,0.16869250000000002,0.0173875,0.07637500000000003,0.034932500000000005,293.6164262,3,0.0014361675353254943,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_1,0.012217499999999992,0.028194999999999998,-0.43576497,0.8242176,-0.71807027,0.17798750000000002,0.016727500000000006,0.0749725,0.03386,293.78049116,3,0.5247074875862879,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_2,0.010759999999999992,0.02464749999999999,-0.43626538,0.8150357,-0.710651,0.15065250000000002,0.015352499999999991,0.06468750000000001,0.02855250000000001,293.74289294,3,0.7254292086456465,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_3,0.010759999999999992,0.02464749999999999,-0.43626538,0.8150357,-0.710651,0.15065250000000002,0.015352499999999991,0.06468750000000001,0.02855250000000001,293.74289294,3,0.366017254342042,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_4,0.01034750000000001,0.024317499999999992,-0.41979203,0.82777584,-0.7160502,0.1559875,0.014252500000000001,0.06215749999999998,0.027782499999999988,293.58566401999997,3,0.5672695112073511,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_5,0.009495000000000003,0.021485000000000004,-0.42493552,0.82946575,-0.70829827,0.1389375,0.01285,0.05893999999999999,0.026599999999999985,293.55831986,3,0.29899446775120364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_6,0.01238249999999999,0.026847499999999996,-0.43402946,0.81788325,-0.7036653,0.158545,0.016067499999999985,0.07098500000000002,0.03215499999999999,293.8898678,3,0.12163639816644989,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_7,0.011639999999999984,0.027342499999999992,-0.427966,0.8280131,-0.72158754,0.170095,0.015875,0.07153500000000002,0.03231999999999999,294.03342464,3,0.1121022170186795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_8,0.010677500000000006,0.025224999999999997,-0.41114327,0.8341288,-0.7282219,0.16500750000000003,0.0144725,0.06457750000000001,0.028057499999999985,293.9924084,3,0.4538367330754727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_10,0.009852499999999986,0.024317499999999992,-0.40869063,0.8405556,-0.7290347,0.1615975,0.014032500000000003,0.06215749999999998,0.026709999999999984,293.84201552,3,0.5835384768702659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_11,0.008752499999999996,0.02176,-0.4275336,0.8340981,-0.72265166,0.14743499999999998,0.013069999999999998,0.059187500000000004,0.026187500000000002,293.84885155999996,3,0.6437913721421292,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_12,0.01180500000000001,0.026269999999999988,-0.44971275,0.81598556,-0.70349246,0.15087250000000002,0.016314999999999996,0.0742025,0.033997499999999986,294.1803995,3,0.6279590649535326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_13,0.011364999999999986,0.02536250000000001,-0.45916516,0.8139495,-0.7121248,0.15191749999999998,0.016314999999999996,0.07235999999999998,0.03320000000000001,294.30344822,3,0.6648914937897736,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_14,0.010842500000000005,0.02448249999999999,-0.42491952,0.8188344,-0.7134275,0.15012999999999999,0.014527499999999999,0.06270749999999997,0.028359999999999996,294.27952208,3,0.6766289233282212,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_15,0.009550000000000003,0.023629999999999984,-0.41216576,0.8361888,-0.728202,0.15513500000000002,0.013839999999999991,0.05676749999999997,0.024977499999999986,294.12571118,3,0.005996489763209878,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_16,0.009550000000000003,0.023629999999999984,-0.41216576,0.8361888,-0.728202,0.15513500000000002,0.013839999999999991,0.05676749999999997,0.024977499999999986,294.12571118,3,0.20025622371758434,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_18,0.011639999999999984,0.026132500000000003,-0.4394915,0.8195106,-0.7075443,0.15255000000000002,0.015875,0.06999499999999997,0.03174250000000001,294.4709312,3,0.4908002305825522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_20,0.011199999999999988,0.025334999999999996,-0.42212597,0.8148501,-0.70921665,0.15202749999999998,0.01604,0.06485249999999998,0.031137499999999985,294.5734718,3,0.029542662040569656,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_10_21,0.009302499999999991,0.021925,-0.41688973,0.83730066,-0.72545797,0.14259500000000003,0.01296,0.05635499999999999,0.02506,294.43333298,3,0.5259958527073693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_0,0.010429999999999995,0.022694999999999993,-0.41569468,0.82606804,-0.7112121,0.13638,0.013344999999999996,0.05880249999999998,0.026324999999999987,295.4279768,3,0.5591452231910743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_1,0.011089999999999989,0.02318999999999999,-0.43096432,0.83363336,-0.7204719,0.14273249999999998,0.013537500000000008,0.06345,0.028799999999999992,295.21264154,3,0.2907449207390971,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_2,0.010594999999999993,0.021650000000000003,-0.415653,0.82349813,-0.71370655,0.13035750000000002,0.012300000000000005,0.05539250000000001,0.025747500000000006,295.28441996000004,3,0.40654475391269995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_4,0.009825,0.021100000000000008,-0.40917143,0.8178689,-0.7046421,0.12177749999999998,0.012272499999999992,0.05586000000000002,0.025692500000000007,295.3596164,3,0.6836733375812268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_11_5,0.011474999999999985,0.026022500000000004,-0.42448354,0.82583237,-0.7166231,0.15763749999999999,0.015655000000000002,0.07046249999999998,0.03152250000000001,295.76636078,3,0.21865829659311586,"{""type"":""MultiPoint"",""coordinates"":[]}"
